STRONGS of xyz file 
file_name 	 STRONGS 
pore5202.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5203.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5204.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5205.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5206.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5207.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5208.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5209.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore521.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5210.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5211.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5212.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5213.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5214.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5215.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5216.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5217.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5218.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5219.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore522.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5220.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5221.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5222.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5223.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5224.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5225.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5226.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5227.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5228.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5229.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore523.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5230.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5231.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5232.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5233.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5234.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5235.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5236.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5237.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5238.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5239.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore524.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5240.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5241.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5242.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5243.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5244.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5245.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5246.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5247.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5248.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5249.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore525.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5250.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5251.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5252.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5253.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5254.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5255.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5256.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5257.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5258.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5259.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore526.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5260.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5261.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5262.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5263.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5264.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5265.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5266.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5267.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5268.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5269.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore527.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5270.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5271.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5272.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5273.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5274.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5275.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5276.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5277.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5278.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5279.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore528.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5280.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5281.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5282.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5283.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5284.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5285.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5286.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5287.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5288.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5289.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore529.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5290.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5291.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5292.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5293.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5294.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5295.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5296.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5297.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5298.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5299.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore53.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore530.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5300.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5301.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5302.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5303.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5304.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5305.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5306.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5307.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5308.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5309.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore531.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5310.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5311.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5312.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5313.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5314.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5315.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5316.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5317.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5318.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5319.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore532.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5320.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5321.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5322.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5323.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5324.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5325.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5326.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5327.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5328.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5329.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore533.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5330.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5331.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5332.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5333.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5334.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5335.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5336.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5337.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5338.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5339.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore534.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5340.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5341.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5342.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5343.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5344.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5345.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5346.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5347.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5348.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5349.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore535.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5350.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5351.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5352.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5353.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5354.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5355.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5356.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5357.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5358.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5359.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore536.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5360.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5361.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5362.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5363.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5364.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5365.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5366.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5367.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5368.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5369.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore537.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5370.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5371.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5372.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5373.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5374.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5375.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5376.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5377.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5378.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5379.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore538.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5380.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5381.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5382.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5383.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5384.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5385.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5386.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5387.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5388.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5389.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore539.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5390.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5391.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5392.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5393.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5394.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5395.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5396.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5397.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5398.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5399.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore54.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore540.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5400.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5401.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5402.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5403.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5404.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5405.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5406.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5407.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5408.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5409.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore541.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5410.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5411.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5412.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5413.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5414.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5415.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5416.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5417.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5418.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5419.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore542.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5420.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5421.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5422.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5423.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5424.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5425.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5426.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5427.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5428.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5429.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore543.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5430.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5431.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5432.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5433.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5434.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5435.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5436.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5437.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5438.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5439.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore544.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5440.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5441.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5442.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5443.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5444.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5445.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5446.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5447.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5448.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5449.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore545.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5450.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5451.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5452.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5453.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5454.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5455.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5456.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5457.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5458.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5459.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore546.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5460.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5461.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5462.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5463.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5464.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5465.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5466.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5467.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5468.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5469.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore547.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5470.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5471.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5472.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5473.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5474.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5475.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5476.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5477.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5478.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5479.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore548.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5480.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5481.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5482.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5483.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5484.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5485.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5486.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5487.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5488.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5489.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore549.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5490.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5491.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5492.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5493.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5494.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5495.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5496.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5497.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5498.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5499.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore55.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore550.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5500.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5501.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5502.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5503.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5504.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5505.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5506.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5507.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5508.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5509.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore551.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5510.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5511.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5512.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5513.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5514.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5515.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore5516.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5517.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5518.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore5519.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore552.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5520.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5521.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5522.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5523.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5524.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5525.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5526.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5527.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore5528.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5529.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore553.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore5530.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5531.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5532.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5533.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5534.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5535.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5536.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore5537.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore5538.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5539.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore554.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5540.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5541.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5542.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5543.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore5544.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore5545.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5546.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore5547.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5548.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5549.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore555.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore5550.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore5551.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5552.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5553.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore5554.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore5555.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore5556.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
